Primary Key,Structure
Hanson2016_802,Fort
Hanson2016_802,Forum
Hanson2016_802,Theatre
Hanson2016_802,Urban grid?
Hanson2016_803,Aqueduct
Hanson2016_803,Circus?
Hanson2016_803,Forum
Hanson2016_803,Temple of Athena
Hanson2016_803,Temple of Hercules
Hanson2016_803,Temple of Neptune
Hanson2016_803,Theatre
Hanson2016_803,Urban grid
Hanson2016_803,Walls
Hanson2016_804,Acropolis
Hanson2016_804,Amphitheatre
Hanson2016_804,Aqueduct
Hanson2016_804,Arch
Hanson2016_804,Basilica
Hanson2016_804,Baths
Hanson2016_804,Baths
Hanson2016_804,Forum
Hanson2016_804,Harbour
Hanson2016_804,Sanctuary of Jupiter Anxur
Hanson2016_804,Temple
Hanson2016_804,Temple ('capitolium')
Hanson2016_804,Temple of Minerva?
Hanson2016_804,Temple of Rome and Augustus?
Hanson2016_804,Theatre
Hanson2016_804,Walls
Hanson2016_804,Walls
Hanson2016_805,Amphitheatre
Hanson2016_805,Baths
Hanson2016_805,Circus?
Hanson2016_805,Sanctuary
Hanson2016_805,Temple
Hanson2016_805,Temple
Hanson2016_805,Temple of Fortuna
Hanson2016_805,Temple of Fortuna
Hanson2016_805,Theatre
Hanson2016_805,Urban grid
Hanson2016_805,Walls
Hanson2016_806,Amphitheatre
Hanson2016_806,Aqueduct
Hanson2016_806,Aqueduct
Hanson2016_806,Basilica
Hanson2016_806,Baths
Hanson2016_806,Baths
Hanson2016_806,Circus?
Hanson2016_806,Circus?
Hanson2016_806,Forum?
Hanson2016_806,Theatre
Hanson2016_806,Urban grid
Hanson2016_806,Walls
Hanson2016_806,Walls?
Hanson2016_808,Acropolis
Hanson2016_808,Aqueduct
Hanson2016_808,Baths
Hanson2016_808,Forum
Hanson2016_808,Theatre
Hanson2016_808,Walls
Hanson2016_809,Acropolis
Hanson2016_809,Amphitheatre
Hanson2016_809,Curia
Hanson2016_809,Forum
Hanson2016_809,Temple of Dioscuri
Hanson2016_809,Temple of Jupiter Maius
Hanson2016_809,Theatre
Hanson2016_809,Walls
Hanson2016_811,Acropolis
Hanson2016_811,Amphitheatre
Hanson2016_811,Basilica
Hanson2016_811,Temple
Hanson2016_811,Temple of Apollo
Hanson2016_811,Temple of Sangus
Hanson2016_811,Theatre
Hanson2016_811,Urban grid
Hanson2016_811,Walls
Hanson2016_812,Amphitheatre
Hanson2016_812,Aqueduct
Hanson2016_812,Baths
Hanson2016_812,Forum?
Hanson2016_812,Nymphaeum
Hanson2016_812,Sanctuary
Hanson2016_812,Theatre
Hanson2016_812,Urban grid
Hanson2016_812,Walls
Hanson2016_813,Forum?
Hanson2016_813,Urban grid
Hanson2016_813,Walls
Hanson2016_815,Fort
Hanson2016_815,Walls
Hanson2016_817,Amphitheatre
Hanson2016_817,Aqueduct
Hanson2016_817,Baths
Hanson2016_817,Forum
Hanson2016_817,Gymnasium
Hanson2016_817,Macellum
Hanson2016_817,Temple
Hanson2016_817,Temple
Hanson2016_817,Theatre
Hanson2016_817,Walls
Hanson2016_819,Aqueduct
Hanson2016_820,Acropolis
Hanson2016_820,Walls?
Hanson2016_821,Amphitheatre
Hanson2016_821,Arch
Hanson2016_821,Baths?
Hanson2016_821,Bridge
Hanson2016_821,Capitolium
Hanson2016_821,Forum?
Hanson2016_821,Temple of Isis?
Hanson2016_821,Theatre
Hanson2016_821,Urban grid
Hanson2016_821,Walls
Hanson2016_822,Aqueduct
Hanson2016_822,Baths
Hanson2016_822,Forum
Hanson2016_822,Walls
Hanson2016_823,Temple of Minerva?
Hanson2016_824,Walls
Hanson2016_825,Acropolis
Hanson2016_825,Walls
Hanson2016_826,Amphitheatre
Hanson2016_826,Aqueduct
Hanson2016_826,Baths
Hanson2016_826,Bridge
Hanson2016_826,Temple of Jupiter Taurus
Hanson2016_826,Temple of Minerva
Hanson2016_826,Walls
Hanson2016_828,Acropolis
Hanson2016_828,Agora
Hanson2016_828,Amphitheatre
Hanson2016_828,Forum
Hanson2016_828,Harbour
Hanson2016_828,Harbour
Hanson2016_828,Harbour
Hanson2016_828,Harbour
Hanson2016_828,Harbour
Hanson2016_828,Temple of the Oriental cult
Hanson2016_828,Unidentified public building
Hanson2016_828,Urban grid
Hanson2016_828,Walls
Hanson2016_831,Acropolis
Hanson2016_831,Amphitheatre
Hanson2016_831,Basilica
Hanson2016_831,Baths
Hanson2016_831,Forum
Hanson2016_831,Macellum
Hanson2016_831,Temple (A)
Hanson2016_831,Temple (B)
Hanson2016_831,Theatre
Hanson2016_831,Urban grid
Hanson2016_831,Walls
Hanson2016_832,Temple
Hanson2016_832,Walls
Hanson2016_833,Acropolis
Hanson2016_833,Amphitheatre
Hanson2016_833,Baths
Hanson2016_833,Circus
Hanson2016_833,Forum
Hanson2016_833,Temple of Apollo
Hanson2016_833,Theatre
Hanson2016_833,Urban grid
Hanson2016_833,Walls
Hanson2016_834,Amphitheatre
Hanson2016_834,Forum
Hanson2016_834,Theatre
Hanson2016_834,Walls
Hanson2016_837,Acropolis
Hanson2016_837,Agora
Hanson2016_837,Amphitheatre
Hanson2016_837,Urban grid
Hanson2016_837,Walls
Hanson2016_839,Acropolis
Hanson2016_839,Forum?
Hanson2016_839,Urban grid
Hanson2016_839,Walls
Hanson2016_841,Amphitheatre
Hanson2016_841,Forum
Hanson2016_841,Urban grid
Hanson2016_841,Walls
Hanson2016_842,Acropolis
Hanson2016_842,Agora
Hanson2016_842,Amphitheatre?
Hanson2016_842,Aqueduct
Hanson2016_842,Baths
Hanson2016_842,Bouleuterion
Hanson2016_842,Bridge
Hanson2016_842,Prytaneum
Hanson2016_842,Sanctuary of Apollo and the Muses
Hanson2016_842,Sanctuary of Demeter and Persephone
Hanson2016_842,Sanctuary of Kore and Chthonic Dionysus
Hanson2016_842,Temple of Aphrodite?
Hanson2016_842,Temple of Pax?
Hanson2016_842,Temple of Poseidon?
Hanson2016_842,Theatre (Large)
Hanson2016_842,Theatre (Small)
Hanson2016_842,Urban grid
Hanson2016_842,Urban grid
Hanson2016_842,Walls
Hanson2016_843,Acropolis
Hanson2016_843,Amphitheatre
Hanson2016_843,Aqueduct
Hanson2016_843,Bridge
Hanson2016_843,Forum
Hanson2016_843,Temple
Hanson2016_843,Theatre
Hanson2016_843,Urban grid
Hanson2016_843,Walls
Hanson2016_844,Forum?
Hanson2016_844,Urban grid?
Hanson2016_844,Walls
Hanson2016_845,Amphitheatre
Hanson2016_845,Baths
Hanson2016_845,Forum?
Hanson2016_845,Urban grid
Hanson2016_845,Walls
Hanson2016_847,Acropolis
Hanson2016_847,Aqueduct
Hanson2016_847,Walls
Hanson2016_850,Forum?
Hanson2016_850,Temple of the Augurs
Hanson2016_850,Urban grid
Hanson2016_850,Walls
Hanson2016_851,Acropolis
Hanson2016_851,Walls
Hanson2016_851,Walls
Hanson2016_852,Walls
Hanson2016_853,Agora?
Hanson2016_853,Forum?
Hanson2016_853,Gymnasium
Hanson2016_853,Theatre
Hanson2016_853,Urban grid
Hanson2016_853,Urban grid
Hanson2016_853,Urban grid
Hanson2016_853,Walls
Hanson2016_853,Walls
Hanson2016_854,Theatre
Hanson2016_855,Agora
Hanson2016_855,Sanctuary of Apollo Aleos
Hanson2016_855,Sanctuary of Hera
Hanson2016_855,Sanctuary of Hera Lakinia
Hanson2016_855,Stadium
Hanson2016_855,Temple
Hanson2016_855,Theatre
Hanson2016_855,Urban grid
Hanson2016_855,Walls
Hanson2016_856,Amphitheatre
Hanson2016_856,Aqueduct
Hanson2016_856,Baths
Hanson2016_856,Forum
Hanson2016_856,Temple
Hanson2016_856,Temple
Hanson2016_856,Theatre
Hanson2016_856,Urban grid
Hanson2016_856,Walls
Hanson2016_857,Acropolis
Hanson2016_857,Agora?
Hanson2016_857,Sanctuary of Demeter and Kore
Hanson2016_857,Sanctuary of Dionysus
Hanson2016_857,Temple
Hanson2016_857,Temple
Hanson2016_857,Urban grid
Hanson2016_857,Walls
Hanson2016_858,Acropolis
Hanson2016_858,Agora?
Hanson2016_858,Aqueduct
Hanson2016_858,Prytaneum
Hanson2016_858,Sanctuary (Grotta Caruso)
Hanson2016_858,Sanctuary of Aphrodite
Hanson2016_858,Sanctuary of Aphrodite
Hanson2016_858,Sanctuary of Athena
Hanson2016_858,Sanctuary of Demeter
Hanson2016_858,Sanctuary of Kore and Persephone
Hanson2016_858,Stoa
Hanson2016_858,Temple of Zeus
Hanson2016_858,Theatre
Hanson2016_858,Urban grid
Hanson2016_858,Walls
Hanson2016_858,Walls
Hanson2016_859,Agora
Hanson2016_859,Ekklesiasterion
Hanson2016_859,Stoa
Hanson2016_859,Temple (C)
Hanson2016_859,Temple (D)
Hanson2016_859,Temple (E)
Hanson2016_859,Temple of Apollo Lykeios
Hanson2016_859,Temple of Hera
Hanson2016_859,Theatre
Hanson2016_859,Urban grid
Hanson2016_859,Walls
Hanson2016_859,Walls
Hanson2016_859,Walls
Hanson2016_860,Walls
Hanson2016_861,Agora
Hanson2016_861,Amphitheatre
Hanson2016_861,Baths
Hanson2016_861,Bouleuterion
Hanson2016_861,Comitium
Hanson2016_861,Curia
Hanson2016_861,Ekklesiasterion
Hanson2016_861,Forum
Hanson2016_861,Gymnasium
Hanson2016_861,Macellum
Hanson2016_861,Sanctuary of Apollo
Hanson2016_861,Sanctuary of Asclepius
Hanson2016_861,Sanctuary of Athena
Hanson2016_861,Sanctuary of Fortuna Virilis
Hanson2016_861,Sanctuary of Hera
Hanson2016_861,Sanctuary of Poseidon
Hanson2016_861,Shrine
Hanson2016_861,Temple ('capitolium')
Hanson2016_861,Temple of Hercules?
Hanson2016_861,Temple of Zeus?
Hanson2016_861,Urban grid
Hanson2016_861,Urban grid
Hanson2016_861,Walls
Hanson2016_861,Walls
Hanson2016_862,Baths
Hanson2016_862,Forum
Hanson2016_862,Walls
Hanson2016_864,Acropolis
Hanson2016_864,Agora
Hanson2016_864,Basilica
Hanson2016_864,Baths
Hanson2016_864,Ekklesiasterion
Hanson2016_864,Prytaneum
Hanson2016_864,Temple
Hanson2016_864,Temple of Apollo Maior
Hanson2016_864,Temple of Isis and Serapis
Hanson2016_864,Theatre
Hanson2016_864,Urban grid?
Hanson2016_864,Walls
Hanson2016_864,Walls
Hanson2016_865,Amphitheatre?
Hanson2016_865,Baths
Hanson2016_865,Forum
Hanson2016_865,Theatre
Hanson2016_865,Urban grid
Hanson2016_867,Theatre
Hanson2016_869,Acropolis
Hanson2016_869,Agora
Hanson2016_869,Baths
Hanson2016_869,Bouleuterion
Hanson2016_869,Harbour
Hanson2016_869,Sanctuary
Hanson2016_869,Sanctuary of Asclepius
Hanson2016_869,Sanctuary of Pallas Athena
Hanson2016_869,Sanctuary of Poseidon Asphaleios
Hanson2016_869,Sanctuary of Zeus
Hanson2016_869,Stoa
Hanson2016_869,Theatre
Hanson2016_869,Urban grid
Hanson2016_869,Walls
Hanson2016_869,Walls
Hanson2016_869,Walls
Hanson2016_870,Acropolis
Hanson2016_870,Sanctuary
Hanson2016_870,Temple
Hanson2016_870,Temple
Hanson2016_870,Theatre
Hanson2016_870,Walls
Hanson2016_870,Walls
Hanson2016_871,Acropolis
Hanson2016_871,Aqueduct
Hanson2016_871,Temple
Hanson2016_871,Temple
Hanson2016_871,Temple ('of Vulcan')
Hanson2016_871,Theatre
Hanson2016_871,Walls
Hanson2016_872,Theatre
Hanson2016_873,Aqueduct
Hanson2016_873,Bridge
Hanson2016_873,Capitolium?
Hanson2016_873,Walls
Hanson2016_874,Amphitheatre
Hanson2016_874,Basilica
Hanson2016_874,Baths
Hanson2016_874,Comitium
Hanson2016_874,Forum
Hanson2016_874,Macellum
Hanson2016_874,Temple
Hanson2016_874,Temple
Hanson2016_874,Temple of Apollo
Hanson2016_874,Temple of Hercules
Hanson2016_874,Theatre
Hanson2016_874,Urban grid
Hanson2016_874,Walls
Hanson2016_875,Amphitheatre
Hanson2016_875,Aqueduct
Hanson2016_875,Baths
Hanson2016_875,Theatre
Hanson2016_875,Walls
Hanson2016_876,Nymphaeum
Hanson2016_876,Sanctuary of Angitia
Hanson2016_876,Walls
Hanson2016_877,Acropolis
Hanson2016_877,Baths
Hanson2016_877,Walls
Hanson2016_878,Theatre
Hanson2016_879,Walls
Hanson2016_880,Theatre
Hanson2016_880,Walls
Hanson2016_881,Acropolis
Hanson2016_881,Temple
Hanson2016_881,Walls
Hanson2016_882,Amphitheatre
Hanson2016_882,Aqueduct
Hanson2016_882,Temple
Hanson2016_882,Theatre
Hanson2016_882,Walls
Hanson2016_883,Acropolis
Hanson2016_883,Theatre
Hanson2016_883,Unidentified public building
Hanson2016_883,Unidentified public building
Hanson2016_883,Walls
Hanson2016_884,Amphitheatre
Hanson2016_884,Aqueduct
Hanson2016_884,Aqueduct
Hanson2016_884,Baths
Hanson2016_884,Bridge?
Hanson2016_884,Curia
Hanson2016_884,Forum
Hanson2016_884,Macellum
Hanson2016_884,Temple
Hanson2016_884,Temple
Hanson2016_884,Theatre
Hanson2016_884,Walls
Hanson2016_885,Acropolis
Hanson2016_885,Baths
Hanson2016_885,Forum
Hanson2016_885,Temple
Hanson2016_885,Theatre
Hanson2016_885,Walls
Hanson2016_887,Amphitheatre
Hanson2016_887,Aqueduct
Hanson2016_887,Basilica
Hanson2016_887,Forum
Hanson2016_887,Temple
Hanson2016_887,Unidentified public building
Hanson2016_887,Unidentified public building
Hanson2016_888,Amphitheatre
Hanson2016_888,Baths
Hanson2016_888,Capitolium
Hanson2016_888,Forum
Hanson2016_888,Theatre
Hanson2016_888,Urban grid
Hanson2016_889,Forum
Hanson2016_889,Urban grid
Hanson2016_890,Basilica
Hanson2016_890,Forum
Hanson2016_890,Temple
Hanson2016_890,Theatre
Hanson2016_891,Acropolis
Hanson2016_891,Amphitheatre
Hanson2016_891,Baths
Hanson2016_891,Curia
Hanson2016_891,Forum
Hanson2016_891,Walls
Hanson2016_892,Amphitheatre
Hanson2016_892,Forum
Hanson2016_892,Gymnasium
Hanson2016_892,Theatre
Hanson2016_892,Walls
Hanson2016_893,Forum
Hanson2016_893,Walls
Hanson2016_894,Amphitheatre
Hanson2016_894,Aqueduct
Hanson2016_894,Forum
Hanson2016_894,Temple?
Hanson2016_894,Theatre
Hanson2016_894,Urban grid
Hanson2016_894,Walls
Hanson2016_895,Temple of Juno
Hanson2016_895,Temple of Venus
Hanson2016_895,Temple of Vesta
Hanson2016_896,Amphitheatre
Hanson2016_896,Bridge
Hanson2016_896,Forum
Hanson2016_896,Theatre
Hanson2016_896,Urban grid
Hanson2016_896,Walls
Hanson2016_897,Aqueduct
Hanson2016_897,Arch
Hanson2016_897,Basilica
Hanson2016_897,Baths
Hanson2016_897,Baths
Hanson2016_897,Forum
Hanson2016_897,Macellum
Hanson2016_897,Temple of Apollo
Hanson2016_897,Temple of Jupiter
Hanson2016_897,Theatre
Hanson2016_897,Unidentified public building
Hanson2016_897,Unidentified public building
Hanson2016_897,Urban grid
Hanson2016_897,Walls
Hanson2016_897,Walls
Hanson2016_898,Amphitheatre?
Hanson2016_898,Baths
Hanson2016_898,Forum
Hanson2016_898,Sanctuary of Hercules Curinus?
Hanson2016_898,Theatre
Hanson2016_898,Urban grid
Hanson2016_899,Acropolis
Hanson2016_899,Walls
Hanson2016_900,Amphitheatre
Hanson2016_900,Baths
Hanson2016_900,Sanctuary
Hanson2016_900,Temple
Hanson2016_900,Temple
Hanson2016_900,Temple
Hanson2016_900,Temple
Hanson2016_900,Temple
Hanson2016_900,Temple ('capitolium')
Hanson2016_900,Theatre
Hanson2016_900,Walls
Hanson2016_901,Forum
Hanson2016_901,Urban grid
Hanson2016_902,Acropolis
Hanson2016_902,Amphitheatre
Hanson2016_902,Aqueduct
Hanson2016_902,Aqueduct
Hanson2016_902,Baths
Hanson2016_902,Forum
Hanson2016_902,Sanctuary of Hercules Victor
Hanson2016_902,Temple
Hanson2016_902,Temple (Tempio della Tosse)
Hanson2016_902,Temple of Hercules
Hanson2016_902,Theatre
Hanson2016_902,Walls
Hanson2016_903,Amphitheatre
Hanson2016_903,Baths
Hanson2016_903,Forum
Hanson2016_903,Temple of Feronia
Hanson2016_903,Temple of Sabine gods
Hanson2016_903,Temple?
Hanson2016_903,Walls
Hanson2016_903,Walls
Hanson2016_905,Acropolis
Hanson2016_905,Amphitheatre
Hanson2016_905,Arch of Trajan
Hanson2016_905,Baths
Hanson2016_905,Temple of Aphrodite
Hanson2016_905,Walls
Hanson2016_906,Acropolis
Hanson2016_906,Amphitheatre
Hanson2016_906,Bridge
Hanson2016_906,Bridge
Hanson2016_906,Forum
Hanson2016_906,Sanctuary
Hanson2016_906,Temple
Hanson2016_906,Temple ('capitolium')
Hanson2016_906,Temple ('of Vesta')
Hanson2016_906,Theatre
Hanson2016_906,Urban grid
Hanson2016_906,Walls
Hanson2016_907,Baths
Hanson2016_907,Forum?
Hanson2016_907,Theatre
Hanson2016_907,Urban grid
Hanson2016_907,Walls
Hanson2016_908,Aqueduct
Hanson2016_908,Forum
Hanson2016_908,Temple ('capitolium')
Hanson2016_908,Urban grid
Hanson2016_908,Walls
Hanson2016_909,Forum?
Hanson2016_909,Theatre
Hanson2016_909,Urban grid?
Hanson2016_909,Walls
Hanson2016_911,Amphitheatre
Hanson2016_911,Aqueduct
Hanson2016_911,Baths
Hanson2016_911,Baths
Hanson2016_911,Forum?
Hanson2016_911,Theatre
Hanson2016_911,Urban grid
Hanson2016_912,Acropolis
Hanson2016_912,Amphitheatre?
Hanson2016_912,Baths
Hanson2016_912,Forum
Hanson2016_912,Nymphaeum
Hanson2016_912,Temple
Hanson2016_912,Theatre
Hanson2016_912,Walls
Hanson2016_912,Walls
Hanson2016_913,Amphitheatre
Hanson2016_913,Baths
Hanson2016_913,Bridge
Hanson2016_913,Forum
Hanson2016_913,Theatre
Hanson2016_913,Urban grid
Hanson2016_913,Walls?
Hanson2016_914,Amphitheatre
Hanson2016_914,Baths
Hanson2016_914,Bridge
Hanson2016_914,Forum
Hanson2016_914,Theatre
Hanson2016_914,Urban grid
Hanson2016_914,Walls
Hanson2016_917,Amphitheatre
Hanson2016_917,Aqueduct
Hanson2016_917,Capitolium
Hanson2016_917,Forum?
Hanson2016_917,Temple of Plotina
Hanson2016_917,Temple of Victory
Hanson2016_917,Theatre
Hanson2016_917,Urban grid
Hanson2016_917,Walls
Hanson2016_918,Bridge
Hanson2016_918,Forum?
Hanson2016_918,Urban grid
Hanson2016_920,Basilica
Hanson2016_920,Forum
Hanson2016_920,Macellum
Hanson2016_920,Temple ('capitolium')
Hanson2016_920,Temple of Serapis
Hanson2016_920,Urban grid
Hanson2016_920,Walls
Hanson2016_921,Amphitheatre
Hanson2016_921,Aqueduct
Hanson2016_921,Baths
Hanson2016_921,Forum
Hanson2016_921,Temple
Hanson2016_921,Temple of the Augustales
Hanson2016_921,Theatre
Hanson2016_921,Urban grid
Hanson2016_921,Walls
Hanson2016_922,Forum
Hanson2016_922,Theatre
Hanson2016_922,Urban grid
Hanson2016_922,Walls
Hanson2016_923,Baths
Hanson2016_923,Forum
Hanson2016_923,Temple of Fortuna
Hanson2016_923,Temple of Jupiter
Hanson2016_923,Temple of Mars
Hanson2016_923,Temple of the Augustales
Hanson2016_923,Theatre
Hanson2016_923,Urban grid
Hanson2016_923,Walls
Hanson2016_924,Amphitheatre
Hanson2016_924,Aqueduct
Hanson2016_924,Arch
Hanson2016_924,Baths
Hanson2016_924,Circus
Hanson2016_924,Forum
Hanson2016_924,Nymphaeum
Hanson2016_924,Shrine of the Dioscuri
Hanson2016_924,Temple ('capitolium')
Hanson2016_924,Temple of Minerva?
Hanson2016_924,Theatre
Hanson2016_924,Walls
Hanson2016_926,Amphitheatre
Hanson2016_926,Arch of Trajan
Hanson2016_926,Basilica
Hanson2016_926,Baths
Hanson2016_926,Forum
Hanson2016_926,Temple
Hanson2016_926,Temple
Hanson2016_926,Theatre
Hanson2016_926,Urban grid
Hanson2016_927,Aqueduct
Hanson2016_927,Temple
Hanson2016_927,Walls
Hanson2016_928,Aqueduct
Hanson2016_928,Forum
Hanson2016_928,Nymphaeum
Hanson2016_928,Nymphaeum
Hanson2016_928,Temple
Hanson2016_928,Temple of Cupra
Hanson2016_928,Walls
Hanson2016_929,Arch
Hanson2016_929,Basilica
Hanson2016_929,Forum?
Hanson2016_929,Temple of Fortuna
Hanson2016_929,Urban grid
Hanson2016_929,Walls
Hanson2016_930,Forum
Hanson2016_930,Urban grid
Hanson2016_930,Walls
Hanson2016_931,Amphitheatre
Hanson2016_931,Arch
Hanson2016_931,Baths
Hanson2016_931,Bridge
Hanson2016_931,Bridge
Hanson2016_931,Bridge
Hanson2016_931,Circus?
Hanson2016_931,Forum
Hanson2016_931,Urban grid
Hanson2016_932,Acropolis
Hanson2016_932,Amphitheatre
Hanson2016_932,Arch
Hanson2016_932,Arch
Hanson2016_932,Baths of Clitumnus
Hanson2016_932,Forum
Hanson2016_932,Temple of Venus
Hanson2016_932,Theatre
Hanson2016_932,Walls
Hanson2016_933,Temple of Jupiter Apenninus
Hanson2016_933,Theatre
Hanson2016_933,Walls
Hanson2016_934,Amphitheatre
Hanson2016_934,Aqueduct
Hanson2016_934,Aqueduct
Hanson2016_934,Bridge
Hanson2016_934,Bridge
Hanson2016_934,Forum
Hanson2016_934,Temple
Hanson2016_934,Temple
Hanson2016_934,Theatre
Hanson2016_934,Urban grid
Hanson2016_934,Walls
Hanson2016_935,Baths
Hanson2016_935,Forum
Hanson2016_935,Urban grid
Hanson2016_935,Walls
Hanson2016_936,Amphitheatre
Hanson2016_936,Aqueduct
Hanson2016_936,Baths
Hanson2016_936,Forum
Hanson2016_936,Temple
Hanson2016_936,Temple
Hanson2016_936,Theatre
Hanson2016_936,Walls
Hanson2016_937,Aqueduct
Hanson2016_937,Basilica
Hanson2016_937,Baths
Hanson2016_937,Forum
Hanson2016_937,Theatre
Hanson2016_937,Urban grid?
Hanson2016_938,Aqueduct
Hanson2016_938,Aqueduct
Hanson2016_938,Arch
Hanson2016_938,Bridge
Hanson2016_938,Forum
Hanson2016_938,Urban grid
Hanson2016_938,Walls
Hanson2016_939,Walls
Hanson2016_940,Amphitheatre
Hanson2016_940,Theatre
Hanson2016_940,Walls
Hanson2016_940,Walls
Hanson2016_941,Amphitheatre
Hanson2016_941,Aqueduct
Hanson2016_941,Basilica?
Hanson2016_941,Baths
Hanson2016_941,Forum?
Hanson2016_941,Nymphaeum?
Hanson2016_941,Temple
Hanson2016_941,Temple
Hanson2016_941,Temple of the imperial cult
Hanson2016_941,Theatre
Hanson2016_941,Walls
Hanson2016_942,Theatre
Hanson2016_943,Circus?
Hanson2016_943,Forum
Hanson2016_943,Theatre
Hanson2016_943,Urban grid
Hanson2016_943,Walls
Hanson2016_944,Forum
Hanson2016_944,Theatre
Hanson2016_944,Urban grid
Hanson2016_944,Walls
Hanson2016_946,Forum
Hanson2016_946,Sanctuary of Cupra Mater
Hanson2016_946,Temple
Hanson2016_947,Baths
Hanson2016_947,Forum
Hanson2016_947,Sanctuary of Oriental Dieties
Hanson2016_947,Unidentified public building
Hanson2016_947,Urban grid
Hanson2016_947,Walls
Hanson2016_948,Forum
Hanson2016_948,Urban grid
Hanson2016_948,Walls
Hanson2016_949,Baths
Hanson2016_949,Baths
Hanson2016_949,Forum?
Hanson2016_949,Urban grid
Hanson2016_949,Walls
Hanson2016_950,Basilica
Hanson2016_950,Baths?
Hanson2016_950,Forum
Hanson2016_950,Temple of Feronia
Hanson2016_950,Temple of Juno
Hanson2016_950,Urban grid?
Hanson2016_950,Walls
Hanson2016_952,Acropolis
Hanson2016_952,Amphitheatre
